StoreID,StreetAddress,address1,address2,city,stateAddress,postalCode,type,chainCode,latitude,longitude
6323,8973-95 Bay Parkway,8973-95 Bay Parkway,,Brooklyn,NY,11214,1,TRU,40.5934756,-74.0010284
6322,242-02 61st Ave Douglaston Plaza,242-02 61st Ave,Douglaston Plaza,Little Neck,NY,11362,1,TRU,40.7544965,-73.7376181
6321,1224 Hooper Ave,1224 Hooper Ave,,Toms River,NJ,08753,1,TRU,39.9811603,-74.1845436
6320,1000 Central Park Ave,1000 Central Park Ave,,Yonkers,NY,10704,1,TRU,40.936008,-73.854732
9568,1122 E. Fort Union Blvd,1122 E. Fort Union Blvd,,Midvale,UT,84047,1,BRU,40.6221348,-111.8598373
9569,865 Blossom Hill Road,865 Blossom Hill Road,,San Jose,CA,95123,1,BRU,37.2514301,-121.85728
6329,1701 Morris Ave,1701 Morris Ave,,Union,NJ,07083,1,TRU,40.6947109,-74.2552689
9063,105 Plaza Drive,105 Plaza Drive,,Vallejo,CA,94591,1,TRU,38.1316399,-122.2167836
9062,12347 Seal Beach Blvd,12347 Seal Beach Blvd,,Seal Beach,CA,90740,1,TRU,33.7817664,-118.0747692
9066,1450 Ala Moana Blvd Ala Moana Mall,1450 Ala Moana Blvd,Ala Moana Mall,Ala Moana,HI,96814,1,TRU,21.2911038,-157.8434622
9245,4623 Shelbyville Rd,4623 Shelbyville Rd,,Louisville,KY,40207,1,BRU,38.2521825,-85.6260669
8332,10200 Reistertown Rd,10200 Reistertown Rd,,Owings Mills,MD,21117,1,TRU,39.4159003,-76.7778339
8333,11055 Mall Circle Road,11055 Mall Circle Road,,Waldorf,MD,20603,1,TRU,38.6175692,-76.9216089
8330,3849 S Delsea Dr 3849 S Delsea Dr,3849 S Delsea Dr,3849 S Delsea Dr,Vineland,NJ,08360,1,TRU,39.4327624,-75.0345826
8331,1869 S. Park Blvd.,1869 S. Park Blvd.,,Colonial Heights,VA,23834,1,TRU,37.2534955,-77.3884236
8336,2115 West St.,2115 West St.,,Annapolis,MD,21401,1,TRU,38.984884,-76.5475442
9247,12050 Hall Road,12050 Hall Road,,Sterling Heights,MI,48313,1,BRU,42.6234997,-83.008453
8334,3700 Candlers Mountain Rd,3700 Candlers,Mountain Rd,Lynchburg,VA,24502,1,TRU,37.3589076,-79.1686399
8335,10318 Portsmouth Rd.,10318 Portsmouth Rd.,,Manassas,VA,20110,1,TRU,38.780007,-77.5064015
8338,590 Branchlands Blvd,590 Branchlands Blvd,,Charlottesville,VA,22901,1,TRU,38.0734469,-78.4786872
8870,3480 Financial Ctr Way,3480 Financial Ctr Way,,Buford,GA,30519,1,TRU,34.0737505,-83.9870715
8873,1100 Seaboard Street Myrtle Beach,1100 Seaboard Street,Myrtle Beach,Myrtle Beach,SC,29577,1,TRU,33.7096962,-78.8974112
7257,575 West Linmar Lane,575 West Linmar Lane,,Johnson Creek,WI,53038,1,TRU,43.088727,-88.763522
8875,8040 Richie Highway,8040 Richie Highway,,Pasadena,MD,21122,1,BRU,39.1258246,-76.5925758
8878,9575 South Boulevard,9575 South Boulevard,,Charlotte,NC,28273,1,BRU,35.1030491,-80.8771026
5661,1425 W Sunset Rd,1425 W Sunset Rd,,Henderson,NV,89014,1,TRU,36.0618215,-115.0471786
5692,7370 North Blackstone R,7370 North Blackstone R,,Pinedale,CA,93650,1,BRU,36.8439862,-119.7889028
7523,16 Veterans Memorial Pa,16 Veterans Memorial Pa,,Salem,NH,03079,1,TRU,42.7691948,-71.2165841
7520,8 Gallen Rd,8 Gallen Rd,,Kingston,MA,02364,1,TRU,41.9753518,-70.7145432
7521,272 Daniel Webster Hwy,272 Daniel Webster Hwy,,Nashua,NH,03060,1,TRU,42.7065403,-71.4400789
7527,118 Commercial Rd. Searstown Mall,118 Commercial Rd.,Searstown Mall,Leominster,MA,01453,1,TRU,42.529427,-71.741807
7524,1190 S. Washington St.,1190 S. Washington St.,,North Attleboro,MA,02760,1,TRU,41.942175,-71.3466298
7528,310 Loudon Rd.,310 Loudon Rd.,,Concord,NH,03301,1,TRU,43.2271118,-71.4829651
5666,25510 The Old Road,25510 The Old Road,,Newhall,CA,91381,1,TRU,34.3845523,-118.5697857
6855,601 Wabash Street Lighthouse Place Outlet,601 Wabash Street,Lighthouse Place Outlet,Michigan City,IN,46360,1,TRU,41.7145907,-86.9067324
9556,8500 West 135th Street,8500 West 135th Street,,Overland Park,KS,66223,1,BRU,38.8856673,-94.6850635
5616,1833 La Cienega Blvd,1833 La Cienega Blvd,,Los Angeles,CA,90035,1,TRU,34.0442646,-118.3791531
5617,179 N. Moorpark Rd.,179 N. Moorpark Rd.,,Thousand Oaks,CA,91360,1,TRU,34.1821643,-118.8773846
7030,1101 W. Expressway 83,1101 W. Expressway 83,,Mc Allen,TX,78502,1,TRU,26.1881712,-98.2344435
7031,6145 Westheimer Rd,6145 Westheimer Rd,,Houston,TX,77057,1,TRU,29.7364332,-95.490925
7032,321 Nw Loop 410 Suite 108,321 Nw Loop 410,Suite 108,San Antonio,TX,78216,1,TRU,29.5236003,-98.4971492
5614,1600 S. Azusa Ave.,1600 S. Azusa Ave.,,City Of Industry,CA,91716,1,TRU,33.9939594,-117.9272572
7036,1212 Old Spanish Trail,1212 Old Spanish Trail,,Houston,TX,77054,1,TRU,29.6919541,-95.4116697
7038,1306 Harvey Road,1306 Harvey Road,,College Station,TX,77845,1,TRU,30.6238492,-96.3059566
7039,1420 Lake Woodland Dr.,1420 Lake Woodland Dr.,,The Woodlands,TX,77380-3233,1,TRU,30.1697522,-95.4567359
7132,1201 Broadway Square One,1201 Broadway,Square One,Saugus,MA,01906,1,TRU,42.461084,-71.0274927
6312,2795 Richmond Ave,2795 Richmond Ave,,Staten Island,NY,10314,1,TRU,40.5770112,-74.1680554
6313,137 Route 35 North,137 Route 35 North,,Eatontown,NJ,07724,1,TRU,40.2961787,-74.052444
8366,1055 Woodland Rd,1055 Woodland Rd,,Wyomissing,PA,19610,1,TRU,40.345762,-75.971063
6310,300 West Sunrise Highwa,300 West Sunrise Highwa,,Valley Stream,NY,11580,1,TRU,40.6618673,-73.7109897
6164,7051 S Desert Blvd Outlets At El Paso,7051 S Desert Blvd,Outlets At El Paso,Canutillo,TX,79835-8557,1,TRU,31.9127566,-106.586125
8804,5484 Atlanta Highway,5484 Atlanta Highway,,Montgomery,AL,36109,1,TRU,32.3800385,-86.2117439
8805,2955 Cobb Parkway,2955 Cobb Parkway,,Atlanta,GA,30339,1,TRU,33.8823782,-84.4594575
5845,2270 Bridgepointe Pkwy,2270 Bridgepointe Pkwy,,San Mateo,CA,94404,1,TRU,37.5600424,-122.2805734
5843,1660 Commercial Way,1660 Commercial Way,,Santa Cruz,CA,95065,1,TRU,36.9874316,-121.9818055
5842,6780 Stanford Ranch Rd.,6780 Stanford Ranch Rd.,,Roseville,CA,95678,1,TRU,38.7808933,-121.2705063
8802,1800 Gallatin Pike Nort Rivergate,1800 Gallatin Pike Nort,Rivergate,Madison,TN,37115,1,TRU,36.2982897,-86.6990307
8803,209 South Point Blvd,209 South Point Blvd,,Mc Donough,GA,30252,1,TRU,33.4232007,-84.1912774
8809,6884 Governors West,6884 Governors West,,Huntsville,AL,35806,1,TRU,34.7163277,-86.6763973
6317,3250 Middle Country Rd,3250 Middle Country Rd,,Lake Grove,NY,11755,1,TRU,40.8600615,-73.1280048
6583,9930 Alabama St.,9930 Alabama St.,,Redlands,CA,92374,1,TRU,34.0735808,-117.2103672
6581,26573 Carl Boyer Drive,26573 Carl Boyer Drive,,Santa Clarita,CA,91350,1,BRU,34.4166343,-118.5084753
6580,7020 Arroyo Crossing,7020 Arroyo Crossing,,Las Vegas,NV,89118,1,BRU,36.0646187,-115.2447247
6314,38 Wolf Road,38 Wolf Road,,Albany,NY,12205,1,TRU,42.7125075,-73.8190744
8754,7400 Abercorn St,7400 Abercorn St,,Savannah,GA,31406,1,TRU,32.0079192,-81.1113022
8755,7800 Rivers Ave Suite 1100,7800 Rivers Ave,Suite 1100,North Charleston,SC,29406-4066,1,TRU,32.9494716,-80.0392769
8204,150 Quaker Bridge Rd Quaker Bridge Mall,150 Quaker Bridge Rd,Quaker Bridge Mall,Lawrenceville,NJ,08648,1,TRU,40.2905097,-74.6816307
6315,641 Route 440,641 Route 440,,Jersey City,NJ,07304,1,TRU,40.7189598,-74.0938089
8751,4607 Millenia Plaza Way,4607 Millenia Plaza Way,,Orlando,FL,32839,1,TRU,28.497496,-81.4273934
6318,675 Route 1 South The Plaza At Woodbridge,675 Route 1 South,The Plaza At Woodbridge,Iselin,NJ,08830,1,TRU,40.5594395,-74.3085486
8729,4875 Town Center Pkwy,4875 Town Center Pkwy,,Jacksonville,FL,32246,1,TRU,30.2534793,-81.5339998
8728,26286 Us 19 North,26286 Us 19 North,,Clearwater,FL,33761,1,TRU,28.0115821,-82.7359334
8722,Calaf Street 555 Plaza De Las Americas,Calaf Street 555,Plaza De Las Americas,San Juan,PR,00918,1,TRU,18.4238019,-66.0788794
8725,1250 N Alafaya Trail,1250 N Alafaya Trail,,Orlando,FL,32828,1,TRU,28.5618733,-81.2089163
8724,350 E. Altamonte Dr,350 E. Altamonte Dr,,Altamonte Springs,FL,32701,1,TRU,28.6624734,-81.3794216
8727,"6105 Wesley Grove Blvd,","6105 Wesley Grove Blvd,",,Wesley Chapel,FL,33544,1,TRU,28.2460753,-82.3514779
8726,1631 Florida Mall Av,1631 Florida Mall Av,,Orlando,FL,32809,1,TRU,28.4461844,-81.4011842
9249,20111 Haggerty Road,20111 Haggerty Road,,Northville,MI,48167,1,BRU,42.4329189,-83.4367625
9248,15820 94th Avenue,15820 94th Avenue,,Orland Park,IL,60462-4725,1,BRU,41.603349,-87.849383
9539,3145 Manawa Center Dr,3145 Manawa Center Dr,,Council Bluffs,IA,51501,1,TRU,41.228751,-95.8438828
9538,4603 13th Ave South,4603 13th Ave South,,Fargo,ND,58102,1,TRU,46.8633961,-96.863779
9537,4401 W Empire Pl,4401 W Empire Pl,,Sioux Falls,SD,57106,1,TRU,43.5088941,-96.7811233
9240,2661 Miamisburg-centerv,2661 Miamisburg-centerv,,Dayton,OH,45459,1,BRU,39.6381768,-84.2174497
9243,3928 East 82nd Street,3928 East 82nd Street,,Indianapolis,IN,46240,1,BRU,39.9097696,-86.0991755
9242,3610 W Dublin-granville Rd.,3610 W Dublin-granville,Rd.,Columbus,OH,43235,1,BRU,40.0954033,-83.0847459
9533,4250 Corbett Dr,4250 Corbett Dr,,Fort Collins,CO,80525,1,TRU,40.5275611,-105.0251383
9244,925 Cincinnati Mills Dr,925 Cincinnati Mills Dr,,Cincinnati,OH,45240,1,BRU,39.302439,-84.5196983
9531,5650 W. 88th Ave.,5650 W. 88th Ave.,,Westminster,CO,80030,1,TRU,39.8550864,-105.0591697
9246,7750 South Cicero Avenu,7750 South Cicero Avenu,,Burbank,IL,60459,1,BRU,41.7525097,-87.7422873
6536,10002 Gulf Center Drive,10002 Gulf Center Drive,,Fort Myers,FL,33913,1,BRU,26.4837965,-81.7879944
5662,2500 W Commonwealth Ave,2500 W Commonwealth Ave,,Alhambra,CA,91802,1,TRU,34.0861311,-118.1507663
6534,1860 Main Court,1860 Main Court,,Chula Vista,CA,91911,1,BRU,32.5930392,-117.0350608
5667,2905 Los Feliz Blvd,2905 Los Feliz Blvd,,Los Angeles,CA,90039,1,TRU,34.1281903,-118.2647255
6533,700 Nassau Park Blvd.,700 Nassau Park Blvd.,,West Windsor,NJ,08550,1,BRU,40.3033033,-74.6822497
5664,7430 West Bell Rd.,7430 West Bell Rd.,,Glendale,AZ,85301,1,TRU,33.6397845,-112.218266
5669,13672 Jamboree Road,13672 Jamboree Road,,Irvine,CA,92620,1,BRU,33.720103,-117.7926288
6538,24-30 Union Square East Manhattan,24-30 Union Square East,Manhattan,New York,NY,10003,1,BRU,40.7355547,-73.9893823
6539,465 Us Highway 46 West,465 Us Highway 46 West,,Totowa,NJ,07512,1,BRU,40.895641,-74.234708
7711,17610 La Cantera,17610 La Cantera,,San Antonio,TX,78257,1,BRU,29.6085121,-98.594468
8822,1025 Woodruff Road,1025 Woodruff Road,,Greenville,SC,29605,1,TRU,34.8357952,-82.3086986
7713,3300 W Expressway 83 Suite 500,3300 W Expressway 83,Suite 500,Mc Allen,TX,78501,1,BRU,26.1969393,-98.2578804
7712,2616 S.shackleford Rd.,2616 S.shackleford Rd.,,Little Rock,AR,72205,1,BRU,34.7309609,-92.3993621
7507,302 Providence Highway Route 1,302 Providence,Highway Route 1,Dedham,MA,02026,1,TRU,42.2533771,-71.1704669
5543,5300 South 76th Street Southridge Mall,5300 South 76th Street,Southridge Mall,Greendale,WI,53129,1,TRU,42.9480433,-88.004404
6369,909 Us Highway 1 South,909 Us Highway 1 South,,North Brunswick,NJ,08902,1,BRU,40.461596,-74.463101
5544,275 W Ka'ahumanu Ave Queen Ka'ahumanu Ctr,275 W Ka'ahumanu Ave,Queen Ka'ahumanu Ctr,Kahului,HI,96732,1,TRU,20.8875315,-156.4752267
6040,2425 Wiley Blvd,2425 Wiley Blvd,,Cedar Rapids,IA,52404,1,TRU,41.9548225,-91.7245617
6368,13035 Fair Lakes Plaza,13035 Fair Lakes Plaza,,Fairfax,VA,22030,1,TRU,38.8563375,-77.3919888
6046,1852 E. County Road D,1852 E. County Road D,,Maplewood,MN,55109,1,TRU,45.0352809,-93.0228433
6047,170 89th Ave N.e.,170 89th Ave N.e.,,Blaine,MN,55434,1,TRU,45.1312155,-93.2611664
6044,14100 Wayzata Blvd.,14100 Wayzata Blvd.,,Minnetonka,MN,55305,1,TRU,44.9726713,-93.4560655
6363,7 Arnot Road,7 Arnot Road,,Horseheads,NY,14845,1,TRU,42.1636917,-76.8756473
6362,409 Scranton Carbondale Highway,409 Scranton Carbondale,Highway,Scranton,PA,18508,1,TRU,41.4625739,-75.6560805
6361,620 Kidder Street,620 Kidder Street,,Wilkes Barre,PA,18702,1,TRU,41.2514437,-75.8463099
6360,3265 Brunswick Pike,3265 Brunswick Pike,,Lawrenceville,NJ,08648,1,TRU,40.2914517,-74.6880815
6367,708 Upper Glen St.,708 Upper Glen St.,,Queensbury,NY,12804,1,TRU,43.3288125,-73.6720376
6366,376 Universal Drive Nth,376 Universal Drive Nth,,North Haven,CT,06473,1,TRU,41.3533932,-72.8744774
6365,900 Ikea Dr,900 Ikea Dr,,Elizabeth,NJ,07201,1,TRU,40.6720764,-74.1722879
6364,416 Harry L Drive Rts 201 &17,416 Harry L Drive,Rts 201 &17,Johnson City,NY,13790,1,TRU,42.1208002,-75.9645222
8376,3200 Silas Creek Pkwy,3200 Silas Creek Pkwy,,Winston-salem,NC,27103,1,TRU,36.0703302,-80.2932217
8374,1736 Skibo Rd.,1736 Skibo Rd.,,Fayetteville,NC,28303,1,TRU,35.0769938,-78.9631756
8375,4510 Oleander Drive,4510 Oleander Drive,,Wilmington,NC,28403,1,TRU,34.209447,-77.8885433
8372,1840 Highway 70 S.e.,1840 Highway 70 S.e.,,Hickory,NC,28601-5156,1,TRU,35.7049203,-81.30835
8373,3728 W Gate City Blvd,3728 W Gate City Blvd,,Greensboro,NC,27407,1,TRU,36.0397841,-79.8538216
8370,620 Galleria Dr.,620 Galleria Dr.,,Johnstown,PA,15904,1,TRU,40.2985309,-78.8302587
8371,1910 N. Roan St.,1910 N. Roan St.,,Johnson City,TN,37601-3116,1,TRU,36.3368637,-82.3722202
8378,228 S.w. Greenville Blv,228 S.w. Greenville Blv,,Greenville,NC,27834,1,TRU,35.5756469,-77.3896129
8379,201 Crossroad Blvd.,201 Crossroad Blvd.,,Cary,NC,27518,1,TRU,35.762631,-78.7409786
9582,5800 Overton Ridge Blvd,5800 Overton Ridge Blvd,,Fort Worth,TX,76132,1,BRU,32.6771552,-97.4138447
9583,8640 North Madison Ave,8640 North Madison Ave,,Kansas City,MO,64155,1,BRU,39.2516305,-94.5949319
9580,1248 Galleria Blvd,1248 Galleria Blvd,,Roseville,CA,95678,1,BRU,38.7748174,-121.2634876
9581,1990 University Drive,1990 University Drive,,Vista,CA,92083,1,BRU,33.171559,-117.220754
9238,1955 Glacier Park Ave,1955 Glacier Park Ave,,Naperville,IL,60540,1,BRU,41.7747427,-88.2042168
9239,2686 Taylor Rd.,2686 Taylor Rd.,,Reynoldsburg,OH,43068,1,BRU,39.9371116,-82.7888859
9234,1000 Cranberry Square,1000 Cranberry Square,,Cranberry Township,PA,16066,1,TRU,40.6892475,-80.10435
9236,16 East Golf Road,16 East Golf Road,,Schaumburg,IL,60173-3700,1,BRU,42.0518598,-88.0786485
9237,8800 Us Route 31 South,8800 Us Route 31 South,,Indianapolis,IN,46227,1,BRU,39.6374401,-86.1304111
9232,52 Rothrock Road,52 Rothrock Road,,Copley,OH,44321,1,TRU,41.1339814,-81.645763
9233,2196 West 4th St & Lex-springmill Road,2196 West 4th St &,Lex-springmill Road,Mansfield,OH,44906,1,TRU,40.7724158,-82.5904069
6403,6875 Douglas Boulevard,6875 Douglas Boulevard,,Douglasville,GA,30135,1,BRU,33.7279164,-84.7571597
7564,40-24 College Point Blv Skyview Center,40-24 College Point Blv,Skyview Center,Flushing,NY,11354,1,TRU,40.757823,-73.834937
6049,4555 16th Street,4555 16th Street,,Moline,IL,61265,1,TRU,41.4682596,-90.5083309
7562,1466 Broadway Times Square,1466 Broadway,Times Square,New York,NY,10036,1,TRU,40.7553143,-73.9860742
7563,5000 Katy Mills Circle Katy Mills Outlets,5000 Katy Mills Circle,Katy Mills Outlets,Katy,TX,77494,1,TRU,29.7758308,-95.8093358
7561,15853 N. Fwy Site#1135 Tanger Ft Worth,15853 N. Fwy Site#1135,Tanger Ft Worth,Fort Worth,TX,76177,1,TRU,32.995889,-97.296909
6409,21697 State Road 7,21697 State Road 7,,Boca Raton,FL,33428,1,BRU,26.3535259,-80.2051599
6078,5363 Harvey St.,5363 Harvey St.,,Muskegon,MI,49444,1,TRU,43.1550353,-86.2073787
9058,46-056 Kamehameha Hwy Windward Mall,46-056 Kamehameha Hwy,Windward Mall,Kaneohe,HI,96744,1,TRU,21.419886,-157.805233
9059,5001 East Expressway 83 Rio Grande Vly Outlets,5001 East Expressway 83,Rio Grande Vly Outlets,Mercedes,TX,78570,1,TRU,26.162872,-97.887797
6629,610 Exterior Street,610 Exterior Street,,Bronx,NY,10451,1,TRU,40.8218597,-73.9298183
6624,7020 North 5th St. Deer Springs Town Cnter,7020 North 5th St.,Deer Springs Town Cnter,North Las Vegas,NV,89084,1,TRU,36.2880854,-115.1332359
6622,3665 Grand Oaks,3665 Grand Oaks,,Corona,CA,92881,1,TRU,33.8243712,-117.5118125
6623,3 Mill Creek Drive,3 Mill Creek Drive,,Secaucus,NJ,07094,1,TRU,40.7930686,-74.0518411
9057,2601 S. Mckenzie Street Foley Outlet,2601 S. Mckenzie Street,Foley Outlet,Foley,AL,36535,1,TRU,30.3756767,-87.6801683
8913,9251 East Washington St,9251 East Washington St,,Indianapolis,IN,46229,1,TRU,39.773511,-86.0007447
5191,6401 W Marana Ctr Blvd Tucson Prem Outlets,6401 W Marana Ctr Blvd,Tucson Prem Outlets,Tucson,AZ,85742-8558,1,TRU,32.3752782,-111.101733
8910,4285 Groves Road,4285 Groves Road,,Columbus,OH,43232,1,TRU,39.9299399,-82.8822443
5192,2398 Grand Cypress Dr Tampa Prem Outlets,2398 Grand Cypress Dr,Tampa Prem Outlets,Lutz,FL,33558,1,TRU,28.1903542,-82.3905997
8927,2904 West Deyoung St.,2904 West Deyoung St.,,Marion,IL,62959,1,TRU,37.7455543,-88.9767302
8925,55 W. Honeycreek Pkwy,55 W. Honeycreek Pkwy,,Terre Haute,IN,47802,1,TRU,39.4241231,-87.4186325
8924,951 E. Lewis And Clark Clarksville,951 E. Lewis And Clark,Clarksville,Clarksville,IN,47129,1,TRU,38.3202432,-85.7599448
8923,3000 Scottsville Rd,3000 Scottsville Rd,,Bowling Green,KY,42101,1,TRU,36.9439321,-86.4208637
8922,6547 Sawmill Rd,6547 Sawmill Rd,,Dublin,OH,43017,1,TRU,40.1006789,-83.0932793
8921,109 Mall Road,109 Mall Road,,Barboursville,WV,25504,1,TRU,38.4225484,-82.2604717
8920,4122 Lima Road,4122 Lima Road,,Fort Wayne,IN,46805,1,TRU,41.1168498,-85.1442039
5803,2075 Diamond Blvd Suite 180,2075 Diamond Blvd,Suite 180,Concord,CA,94520,1,TRU,37.9759761,-122.0666486
8841,11300 Carolina Pl. Pkw,11300 Carolina Pl. Pkw,,Pineville,NC,28134,1,TRU,35.0795735,-80.8800645
8842,2601 H-1 Dawson Rd.,2601 H-1 Dawson Rd.,,Albany,GA,31707,1,TRU,31.6176653,-84.2166746
8843,1735 Galleria Blvd Suite 1003,1735 Galleria Blvd,Suite 1003,Franklin,TN,37064,1,TRU,35.963081,-86.8141159
5807,1919 Arden Way,1919 Arden Way,,Sacramento,CA,95815,1,TRU,38.5980684,-121.4206899
5806,8507 Bond Road Bldg A,8507 Bond Road Bldg A,,Elk Grove,CA,95624,1,TRU,38.4264222,-121.3894342
8929,6251 Glenway Ave.,6251 Glenway Ave.,,Cincinnati,OH,45238,1,TRU,39.1431246,-84.6241034
8847,7731 North Point Pkwy,7731 North Point Pkwy,,Alpharetta,GA,30022,1,TRU,34.040423,-84.3071967
7502,375 East Ave Rhode Island S/c,375 East Ave,Rhode Island S/c,Warwick,RI,02886,1,TRU,41.7172343,-71.4768806
9214,275 Clairton Blvd,275 Clairton Blvd,,West Mifflin,PA,15122,1,TRU,40.3378318,-79.9490656
9210,317 Boardman Poland Rd,317 Boardman Poland Rd,,Boardman,OH,44512,1,TRU,41.023132,-80.6523509
8818,5555 Whittlesey Blvd,5555 Whittlesey Blvd,,Columbus,GA,31907,1,TRU,32.5462065,-84.9447444
7103,8174 Vineland Ave Orlando Vineland Outlet,8174 Vineland Ave,Orlando Vineland Outlet,Orlando,FL,32821,1,TRU,28.387364,-81.490651
6867,6170 W. Grand Ave Gurnee Mills Mall,6170 W. Grand Ave,Gurnee Mills Mall,Gurnee,IL,60031,1,TRU,42.389931,-87.9599
8851,3000 Watson Blvd,3000 Watson Blvd,,Warner Robins,GA,31093,1,TRU,32.6180338,-83.6913871
8919,2292 Elida Rd.,2292 Elida Rd.,,Lima,OH,45805,1,TRU,40.7627035,-84.1460955
7068,1 Premium Outlets Blvd. Wrentham Village Outlet,1 Premium Outlets Blvd.,Wrentham Village Outlet,Wrentham,MA,02093,1,TRU,42.0381775,-71.3524352
7067,1 Premium Outlets Blvd. Jersey Shore Outlets,1 Premium Outlets Blvd.,Jersey Shore Outlets,Tinton Falls,NJ,07753,1,TRU,40.224152,-74.094329
7066,4951 International Dr Orlando Idrive Outlet,4951 International Dr,Orlando Idrive Outlet,Orlando,FL,32819,1,TRU,28.4746886,-81.4513577
7064,8016 Cooper Avenue The Shops At Atlas Park,8016 Cooper Avenue,The Shops At Atlas Park,Glendale,NY,11385,1,TRU,40.7086697,-73.8693666
7063,500 Outlet Mall Road St. Augustine Outlet,500 Outlet Mall Road,St. Augustine Outlet,Saint Augustine,FL,32084,1,TRU,29.9266595,-81.4124838
7061,5000 Arizona Mills Cir Arizona Mills,5000 Arizona Mills Cir,Arizona Mills,Tempe,AZ,85282,1,TRU,33.3830454,-111.9644722
7060,3650 W M. L. K. Jr Blvd,3650 W M. L. K. Jr Blvd,,Los Angeles,CA,90008,1,TRU,34.0182397,-118.3467675
9586,220 Thf Boulevard.,220 Thf Boulevard.,,Chesterfield,MO,63005-1136,1,BRU,38.665899,-90.598474
9587,8801 University Ave,8801 University Ave,,Clive,IA,50325,1,BRU,41.6016719,-93.7399857
7816,6101 Slide Road,6101 Slide Road,,Lubbock,TX,79414,1,TRU,33.5383198,-101.9209415
7817,4111 South Cooper Stree,4111 South Cooper Stree,,Arlington,TX,76015,1,TRU,32.6802035,-97.1329583
7814,5200 W. Waco Drive,5200 W. Waco Drive,,Waco,TX,76710,1,TRU,31.5173554,-97.1815438
7815,2403 S Soncy Rd.,2403 S Soncy Rd.,,Amarillo,TX,79121,1,TRU,35.1857168,-101.935782
7812,170 E. Stacy Road Building 2250,170 E. Stacy Road,Building 2250,Allen,TX,75002,1,TRU,33.1260515,-96.6551654
7813,7730 N. Macarthur Blvd,7730 N. Macarthur Blvd,,Irving,TX,75063,1,TRU,32.9116962,-96.9563155
7811,2121 N. W. 138th Street,2121 N. W. 138th Street,,Oklahoma City,OK,73134,1,TRU,35.6128391,-97.5507319
9207,7723 Mentor Ave,7723 Mentor Ave,,Mentor,OH,44060,1,TRU,41.6613445,-81.3651488
7818,4239 E. Mccain Blvd.,4239 E. Mccain Blvd.,,North Little Rock,AR,72117,1,TRU,34.7905826,-92.2200292
7819,3109 Loop 250 Frontage,3109 Loop 250 Frontage,,Midland,TX,79705-3230,1,TRU,32.0326645,-102.1258668
5170,200 Tanger Outlet Blvd,200 Tanger Outlet Blvd,,Pooler,GA,31322,1,TRU,32.1343987,-81.2433679
5508,11200 Broadway Street Pearland Town Center,11200 Broadway Street,Pearland Town Center,Pearland,TX,77584-0157,1,TRU,29.5523062,-95.3938858
9588,18182 Gulf Freeway,18182 Gulf Freeway,,Friendswood,TX,77546-2722,1,BRU,29.5539383,-95.1581093
6006,9555 N. Milwaukee Ave.,9555 N. Milwaukee Ave.,,Niles,IL,60714,1,TRU,42.0539444,-87.8364584
6004,8148 S. Cicero Ave.,8148 S. Cicero Ave.,,Burbank,IL,60459,1,TRU,41.7444691,-87.7423444
6005,9200 W. North Ave.,9200 W. North Ave.,,Melrose Park,IL,60160,1,TRU,41.9086548,-87.8537684
6002,2601 West Lake Ave,2601 West Lake Ave,,Peoria,IL,61615-3777,1,TRU,40.7406743,-89.6344525
6003,2701 Veterans Parkway,2701 Veterans Parkway,,Springfield,IL,62704,1,TRU,39.7692136,-89.709276
6008,1703 East Empire,1703 East Empire,,Bloomington,IL,61701,1,TRU,40.4872712,-88.950274
6009,1111 East Golf Road,1111 East Golf Road,,Schaumburg,IL,60173-4507,1,TRU,42.049332,-88.0515721
8710,4983 South Cleveland Av,4983 South Cleveland Av,,Fort Myers,FL,33907,1,TRU,26.58708,-81.8696712
8712,3195 Pga. Blvd.,3195 Pga. Blvd.,,Palm Beach Gardens,FL,33410,1,TRU,26.8438459,-80.0866858
8715,8789 Sw 117th Ave,8789 Sw 117th Ave,,Miami,FL,33183,1,TRU,25.6870195,-80.3837835
8716,601 Congress Ave,601 Congress Ave,,Boynton Beach,FL,33426,1,TRU,26.5341181,-80.0921404
8718,2455 Intl Speedway Blvd,2455 Intl Speedway Blvd,,Daytona Beach,FL,32114,1,TRU,29.1787049,-81.0776585
8719,Carretera #2 Km 159.0,Carretera #2 Km 159.0,,Mayaguez,PR,00680,1,TRU,18.161329,-67.146055
8706,8101 West Broward Blvd,8101 West Broward Blvd,,Plantation,FL,33324,1,TRU,26.1222138,-80.2566218
9270,3725 Washtenaw,3725 Washtenaw,,Ann Arbor,MI,48104,1,TRU,42.2581708,-83.6852843
9271,34800 Warren Road,34800 Warren Road,,Westland,MI,48185,1,TRU,42.3415143,-83.3833149
9273,220 North Telegraph Rd,220 North Telegraph Rd,,Pontiac,MI,48341,1,TRU,42.6419099,-83.3251722
9274,43460 West Oaks Drive,43460 West Oaks Drive,,Novi,MI,48377,1,TRU,42.4946873,-83.4782924
9275,2333 South Reynolds Rd,2333 South Reynolds Rd,,Toledo,OH,43614,1,TRU,41.5974743,-83.6628457
9277,5500 Milan Rd,5500 Milan Rd,,Sandusky,OH,44870,1,TRU,41.4080543,-82.6612485
9278,4235 24th Avenue,4235 24th Avenue,,Fort Gratiot,MI,48059,1,TRU,43.031843,-82.4583535
